@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,3.4726760000000922,1e-05,0.49686800000006315,0.281641000000036,0.0007349999999632928,0.0019039999999677093,5.199999998239946e-05,0.00024400000006608025,0.5701329999999416,0.0014290000000301006,0.00036899999997785926,0.3932399999999916,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,174,597,1474,1334,981,1404,275,1111,597,1404,789,3.446876999999972,1e-05,0.2899409999999989,0.4051769999999806,4.3000000005122274e-05,7.700000003296736e-05,0.03763299999991432,0.13856600000008257,0.3920909999999367,1.9789739999999938,0.15270700000007764,0.05161899999995967,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,597,597,1514,165,597,1111,597,597,597,597,1514,3.6356630000000223,1e-05,0.0007600000000138607,0.0007580000000189102,0.00024400000006608025,0.3932549999999537,1.7262980000000425,0.4732889999999088,0.053614000000038686,0.5011329999999816,0.0009800000000268483,0.4850500000000011,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,1.8051150000000007,1e-05,0.47313899999994646,0.05409500000007483,0.5011639999999034,0.0004500000000007276,0.4853100000000268,0.0006920000000718574,0.01100799999994706,0.07147399999996651,0.20682300000009946,0.0008589999999912834,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,597,597,1404,1404,1404,1202,597,1404,333,1404,1.2173380000000407,1e-05,0.30326000000002296,0.2845589999999447,0.03467800000009902,0.10520199999996294,0.007429000000001906,0.03216799999995601,0.22871300000008432,0.078871999999933,0.11800200000004679,0.02440799999999399,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,4.316662000000065,1e-05,2.5470000000000255,0.11533799999995153,0.05162900000004811,0.3078130000000101,0.2666269999999713,0.3192300000000614,0.11263299999995979,0.29856099999994967,0.041192000000023654,0.1424090000000433,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,165,597,1111,1111,597,597,597,1111,597,1111,597,1.0760250000000724,1e-05,0.00040100000001075387,0.009899000000018532,0.07230200000003606,0.20637699999997494,0.0014539999999669817,0.000749000000041633,0.28379899999993086,0.49718000000007123,0.0029009999999516367,0.0007130000000188375,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,1.316233000000011,1e-05,0.2839880000000221,0.4970180000000255,0.0028089999999565407,0.0007800000000770524,0.0024219999999104402,0.002066000000013446,0.0014879999999948268,0.0010110000000622676,0.0029289999999946303,0.2577800000000252,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1474,1334,203,597,597,1404,1404,496,1111,597,1111,1.2619499999999562,1e-05,4.200000000764703e-05,0.025243999999929656,0.15438800000003994,0.1961029999999937,0.090720000000033,0.0009969999999839274,0.09832599999992908,0.19305500000007214,0.30991099999994276,0.19312400000001162,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,1.6543719999999666,1e-05,0.21703000000002248,0.15873999999996613,0.09074199999997745,0.000941000000011627,0.09849700000006578,0.19305799999995088,0.3097699999999577,0.19311400000003687,0.2133929999999964,0.1748410000000149,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,1111,1111,597,597,597,1111,1111,1514,679,1111,1111,1.8033169999999927,1e-05,0.00210299999992003,0.0008609999999862339,0.0008230000000821747,0.003658999999970547,0.25735999999994874,0.44328300000006493,0.00048500000002604793,0.0005339999999023348,0.03220900000007987,1.061354999999935,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,597,1404,1303,597,1404,275,597,1404,789,597,1.6295319999999265,1e-05,0.21453199999996286,0.004291999999963991,0.13973399999997582,0.3894740000000638,0.0005499999999756255,0.13886999999999716,0.2852530000000115,0.10625900000002275,0.0790829999999687,0.27143599999999424,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,1.8448529999999437,1e-05,0.13975599999992028,0.38947700000005625,0.0005239999999275824,0.1388920000000553,0.32335999999997966,0.06815100000005714,0.07908799999995608,0.2714409999999816,0.24395100000003822,0.06766200000004119,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,6.349457000000029,1e-05,0.0006720000000086657,0.032694999999989705,1.060856000000058,0.5264419999999745,3.2677229999999327,7.900000002791785e-05,0.9104330000000118,0.0002319999999826905,0.0007090000000289365,0.3881049999999959,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,1404,789,597,597,1404,818,1474,719,1404,876,4.444209000000001,1e-05,0.06770099999994272,0.12259900000003654,2.82974999999999,0.9172300000000178,0.1290119999999888,0.06029999999998381,0.1623100000000477,4.200000000764703e-05,0.07996800000000803,0.07525399999997262,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,4.778529000000049,1e-05,2.829747999999995,0.9172280000000228,0.12901299999998628,0.06029799999998886,0.16233099999999467,0.11985300000003463,0.03539299999999912,0.33400800000003983,0.18834599999991042,0.0017730000000710788,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,1111,1111,597,597,1514,165,597,597,1514,1193,597,5.409132,1e-05,3.2666450000000395,0.0012480000000323344,0.9097839999999451,0.0005200000000513683,0.00033399999995253893,0.00023299999998016574,0.3882890000000998,0.303470999999945,0.00018299999999271677,0.5382100000000491,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,1404,1303,1140,597,597,597,1404,789,597,1404,1.856192999999962,1e-05,0.18834899999990284,0.0017990000000054351,0.13956900000005135,0.42432399999995596,0.2446540000000823,0.1942109999999957,0.16100599999992937,0.028804000000036467,0.41127800000003845,0.06215599999995902,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,2.448395000000005,1e-05,0.20272099999999682,0.19421299999999064,0.16100399999993442,0.02879700000005414,0.41128100000003087,0.06215399999996407,0.1280819999999494,0.2655690000000277,0.5416900000000169,0.2703950000000077,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,789,597,597,597,1474,719,1140,597,597,1404,789,5.980581000000029,1e-05,0.2654600000000755,0.5418079999999463,0.23103200000002744,0.22189100000002782,9.1999999995096e-05,0.13970099999994545,2.823256000000015,1.5616300000000365,0.17782999999997173,0.017836999999985892,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,597,1111,597,1111,1514,1193,1111,1514,679,597,597,12.119688999999994,1e-05,0.4757969999999432,0.0003070000000207074,0.021378000000026987,1.9690480000000434,0.0001469999999699212,4.755928999999924,0.000707000000033986,0.00013200000000779255,4.894640999999979,0.001192000000060034,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,12.919536999999991,1e-05,0.5382189999999127,0.13938600000005863,0.4757550000000492,0.00028899999995246617,0.021993999999949665,1.9699820000000727,4.754620999999929,0.0012609999999995125,4.8942650000000185,0.0013350000000400541,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,9.848531999999977,1e-05,5.99999999622014e-05,0.13973699999996825,2.8232490000000325,1.5616350000000239,0.1778229999999894,0.017838999999980842,4.60747200000003,0.12953299999992396,0.012427000000002408,0.18851600000004964,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,1404,333,597,597,1404,789,1474,719,597,597,1.6811390000000301,1e-05,0.12953600000003007,0.012427000000002408,0.18850899999995363,0.19028800000000956,0.054784999999924366,0.138836000000083,0.341658999999936,8.900000000267028e-05,0.30381499999998596,0.3211510000000999,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,1.729475999999977,1e-05,0.05476899999996476,0.13884900000005018,0.34166099999993094,5.9000000078412995e-05,0.30384299999991526,0.32115200000009736,0.18922199999997247,0.1593520000000126,0.025274999999965075,0.006002999999964231,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,1404,1404,496,597,597,597,1404,333,1404,333,4.930686999999921,1e-05,0.15935000000001764,0.025302000000010594,0.005991999999992004,0.18932299999994484,1.991531000000009,2.178113000000053,0.08259299999997438,0.10694300000000112,0.11271099999999024,0.07878800000003139,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,5.500075000000038,1e-05,1.991533000000004,2.178111999999942,0.08259300000008807,0.10693900000001122,0.11272399999995741,0.07877799999994295,0.07978100000002541,0.11056700000006003,0.45196899999996276,5.699999996977567e-05,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,597,597,1111,1514,1193,597,1111,597,597,1111,1111,12.611991999999987,1e-05,0.0012290000000803047,0.021017999999912718,1.3860440000000835,0.0001909999999725187,0.00028099999997266423,4.957693000000063,0.012722999999937201,0.00068999999996322,6.218376000000035,0.013534000000049673,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,12.684121000000005,1e-05,0.0012520000000222353,0.020935000000008586,1.3862940000000208,0.0001659999999219508,4.958291000000031,0.012647000000015396,0.0009360000000242508,6.21851300000003,0.012687999999911881,0.0723840000000564,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1404,789,1474,719,597,597,1404,333,1140,1404,1332,6.243157999999994,1e-05,0.11056700000006003,0.4519520000000057,0.00010199999996984843,0.30703600000003917,4.894368999999983,0.09666399999991881,0.09762200000000121,0.14408100000002833,0.1287200000000439,0.012025999999991654,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,9.631612999999902,1e-05,4.894368999999983,0.09666700000002493,0.09764299999994819,0.1440579999999727,0.140720999999985,0.1397860000000719,0.43081899999992856,0.5398160000000871,0.8095039999999472,2.2532469999999876,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1404,1303,1140,1474,719,597,597,597,1404,333,597,4.428912999999966,1e-05,0.014190999999982523,0.14215999999998985,0.2886190000000397,4.500000000007276e-05,0.49951999999996133,0.8497750000000224,2.2532390000000078,0.11577599999998256,0.07636700000000474,0.18917499999997744,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,1514,679,597,597,597,1111,597,1111,597,597,1514,8.816094000000021,1e-05,0.00033899999993991514,0.0005320000000210712,0.19772599999998874,0.42285900000001675,3.975651999999968,0.0012490000000298096,3.5027630000000727,0.0007459999999355205,0.7128930000000082,0.0009479999999939537,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,4.771726000000058,1e-05,0.07637199999999211,0.18917399999997997,0.10896100000002207,0.08269400000006044,3.2346239999999398,0.6979890000000069,0.05396500000006199,0.13725799999997434,0.15770999999995183,0.0006000000000767614,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,9.558499999999981,1e-05,0.19772999999997865,0.4235320000000229,3.9749160000000074,0.001213000000007014,3.503042999999934,0.0004820000000336222,0.7129079999999703,0.001350999999999658,0.0008290000000670261,0.6023940000000039,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1404,789,597,597,1404,1332,1404,1404,1039,597,597,4.74803600000007,1e-05,0.08269200000006549,3.234621999999945,0.6979010000000017,0.054053000000067186,0.13725899999997182,0.15770999999995183,0.0006290000000035434,0.03239500000006501,0.1600109999999404,0.19071500000006836,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,5.437180000000012,1e-05,0.19790199999999913,0.15282600000000457,0.27520899999990434,4.5999999997548e-05,0.1413030000001072,3.0263099999999667,0.06706799999994928,0.08797800000002098,0.04575699999998051,1.442700000000059,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1474,1233,1140,597,1404,1404,69,1474,1474,327,1140,4.951584999999909,1e-05,7.799999991675577e-05,0.1412750000000642,3.026303999999982,0.06706599999995433,0.08798200000001088,0.04573500000003605,1.4427140000000236,3.799999990405922e-05,9.400000010373333e-05,0.14025299999991603,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,165,597,1514,1193,1111,1111,597,1111,597,597,1111,7.370626000000016,1e-05,0.00022200000000793807,0.6028769999999213,0.00022100000001046283,3.5995360000000574,0.28834299999994073,0.00042300000006889604,0.01906999999994241,0.06767899999999827,2.773687999999993,0.01809400000001915,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,1.9559990000000198,1e-05,0.1021650000000136,0.5718719999999848,0.0012560000000121363,0.47790100000008806,4.099999989648495e-05,0.04753400000004149,0.09195799999997689,0.32607100000006994,0.1457469999999148,0.11653900000010253,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1404,275,1474,719,1404,1303,597,597,1404,1303,1140,1.4753380000000789,1e-05,0.0012740000000803775,0.47789000000000215,6.899999993947858e-05,0.04750200000000859,0.09195699999997942,0.28652900000008685,0.18528599999990547,0.11653599999999642,0.07496400000002268,0.19328300000006493,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,4.508644000000004,1e-05,0.28854100000000926,0.00017500000001291482,0.019108000000073844,0.06762099999991733,2.7741740000000163,0.018317000000024564,0.0004390000000284999,1.0586609999999155,0.022462000000018634,0.11858300000005784,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,2.0192990000000464,1e-05,0.19329000000004726,0.18638499999997293,0.3549629999999979,0.07037300000001778,0.017501000000038403,0.013041999999927611,0.18329100000005383,0.6723499999999376,5.9000000078412995e-05,0.13856299999997646,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1140,1140,597,1404,1404,525,1111,1474,205,597,597,1.639711000000034,1e-05,0.1760349999999562,0.1411200000000008,0.10819200000003093,0.01751600000000053,0.013034000000061496,0.18309099999999034,0.672527999999943,9.299999999257125e-05,0.13853400000004967,0.18952500000000327,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,4.67991399999994,1e-05,0.18918799999994462,0.23049300000002404,0.3322449999999435,0.149052000000097,2.751664000000005,0.15150599999992664,0.026254999999991924,0.19884000000001834,0.17607199999997647,0.01682800000003226,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,597,597,1111,1111,1404,333,1140,1404,818,1474,4.490820999999983,1e-05,0.2304990000000089,0.2930619999999635,0.18823100000008708,2.751666,0.11340399999994588,0.06437100000005103,0.19882399999994504,0.1760550000000194,0.016873000000032334,0.4577889999999343,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,1514,708,1111,1111,597,1111,1111,1111,1111,1514,679,8.58810399999993,1e-05,0.00038999999992483936,1.0577030000000605,0.023081999999931213,0.11918200000002344,1.8969740000000002,3.254505999999992,0.01742100000001301,2.2178609999999708,0.0007140000000163127,0.00011500000005071342,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,9.574839999999995,1e-05,5.9000000078412995e-05,0.43071599999996124,0.9959559999999783,0.19096000000001823,0.169371999999953,0.021565000000009604,0.14146500000003925,2.0218079999999645,0.18979799999999614,3.951893000000041,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,719,597,597,597,1404,1303,1140,597,597,1111,597,9.625147000000084,1e-05,0.43068700000003446,0.9959509999999909,0.19095900000002075,0.16937099999995553,0.021568999999999505,0.1414710000000241,2.0218099999999595,0.18979200000001129,3.951895000000036,1.5115960000000541,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,60,60,60,60,60,60,60,60,60,60,60,13.987164000000007,1e-05,3.2540709999999535,0.017927999999983513,2.217285000000061,0.0007829999999557913,8.331037000000038,0.00027899999997771374,0.0004950000000008004,0.09995400000002519,0.01922700000000077,0.0012859999999363936,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,0.9883589999999458,1e-05,0.11647699999991801,0.021971000000007734,0.13998300000002928,0.09907299999997576,6.100000007336348e-05,0.047228999999902044,0.016945000000077926,0.01749599999993734,0.008524000000079468,0.5202079999999114,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,1404,333,1140,1474,1334,1404,1404,1404,160,1404,789,0.8719699999999193,1e-05,0.021982999999977437,0.13999499999999898,0.09907299999997576,9.299999999257125e-05,0.047205000000076325,0.016939999999976862,0.01749799999993229,0.008529000000066844,0.5202009999999291,0.0004360000000360742,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,1111,1514,165,597,1111,597,597,597,1111,597,597,9.11492700000008,1e-05,0.00046200000008411735,0.0002829999999676147,0.00024299999995491817,0.09970400000008794,0.019410999999990963,0.0005629999999428037,0.9185640000000603,3.607424999999921,0.0010530000000699147,4.4666599999999335,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,11,54,54,54,54,54,54,54,54,54,54,54,12.741972000000146,1e-05,0.35286600000006274,1.0198199999999815,2.4380780000000186,0.18870400000002974,0.0036699999999427746,4.262161999999989,0.1897159999999758,0.004890000000045802,3.5998429999999644,0.6821820000001253,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,11,597,597,597,1404,789,597,1404,789,597,1474,719,12.425292000000013,1e-05,1.0559509999999364,2.4380710000000363,0.1887019999999211,0.0037040000000843065,4.262136999999939,0.18970999999999094,0.004906000000005406,3.5998270000000048,0.6821790000000192,9.10000001113076e-05,CHAT_facebookchatgateway.pcap
