@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.18321699999999908,1e-05,0.0007779999999968368,6.399999999473494e-05,0.0006650000000121281,0.0017479999999920892,9.400000000425734e-05,0.001142999999999006,7.999999999697138e-05,0.00011399999999639476,0.07725600000000554,0.0018419999999963466,6.8999999996322e-05,0.004509000000012975,0.004432999999991694,6.799999999884676e-05,0.001522000000008461,0.0013609999999886213,9.900000000584441e-05,0.003348000000002571,0.0020959999999945467,0.001241000000007375,8.59999999960337e-05,0.0009150000000062164,0.00028399999999351166,7.100000000548334e-05,0.0010949999999922966,0.04608299999999588,0.03188800000000924,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1474,1146,1474,1474,1474,1474,1474,1220,1474,1474,1474,1146,1474,1474,1474,1392,1474,1392,1474,1474,1392,588,1392,1392,1474,1474,1474,0.191276000000002,1e-05,0.0017600000000044247,0.0001790000000028158,0.0010639999999995098,0.00018999999998925432,0.00010500000000490672,1.5000000004761205e-05,2.3999999996249244e-05,0.04360199999999281,0.03535100000000568,0.004570000000001073,0.0044330000000059044,9.699999999668307e-05,0.0014510000000029777,0.0014079999999978554,0.0034369999999910306,0.0020080000000035625,0.0013440000000031205,0.0009830000000050632,0.0003139999999888232,0.0008300000000076579,5.5000000003246896e-05,0.008443999999997231,0.06916400000000067,0.0006470000000007303,0.00030399999999985994,0.002719999999996503,0.006747000000004277,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1228,60,1392,1474,1474,1474,1064,60,1474,1474,1146,1228,1474,1474,1474,982,1474,1310,60,1310,1474,1310,1474,1228,60,1474,1228,0.09929499999999791,1e-05,1.2999999995599865e-05,0.0014770000000083883,0.0449040000000025,0.03216399999999453,6.999999996537554e-06,2.500000000793534e-05,1.699999999971169e-05,0.0014219999999909305,0.0013020000000096843,7.69999999903348e-05,1.7999999997186933e-05,0.006721000000013078,0.0010089999999962629,1.7999999997186933e-05,7.899999999949614e-05,7.100000000548334e-05,0.0003919999999908441,2.2999999998774e-05,0.003104000000007545,0.001424999999997567,0.0003200000000020964,5.2999999994085556e-05,6.400000000894579e-05,8.999999991488039e-06,0.0013360000000091077,0.0012459999999947513,5.899999999314787e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.127285999999998,1e-05,2.3999999996249244e-05,0.0027560000000050877,9.1999999995096e-05,0.006658000000001607,0.0010019999999997253,8.900000000267028e-05,8.099999999444663e-05,0.0002740000000045484,0.0002099999999956026,0.004525999999998476,0.0003240000000062082,6.199999999978445e-05,5.39999999915608e-05,0.0025880000000029213,0.0020000000000095497,4.0999999995960934e-05,0.0004059999999981301,0.011234000000001743,0.07946799999999143,0.0051900000000131286,0.0023619999999908714,0.0024140000000016926,0.00023900000000764976,0.002180999999993105,8.400000000108321e-05,0.002540999999993687,0.00034600000000750697,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,0.9252120000000019,1e-05,0.012191000000001395,0.016109999999997626,0.07623399999999947,0.007030999999997789,0.07854199999999878,0.008611999999999398,0.012212000000005219,0.004818999999997686,0.08736000000000388,0.014543000000003303,0.00440999999999292,0.07974900000000673,0.09488999999999237,0.015234000000006631,0.0024969999999910897,0.08689100000000849,0.015315000000001078,0.003199999999992542,0.08058599999999672,0.011149000000003184,0.005746000000002027,0.07858900000000801,0.012755999999995993,0.003219000000001415,0.09519999999999129,0.0158310000000057,0.0022299999999972897,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1228,1310,1392,1474,60,1474,1310,1474,1228,1474,1310,1474,1474,1474,1228,1474,1228,60,1474,1228,1474,1228,60,1474,1474,1146,1392,0.11158400000000768,1e-05,8.000000008223651e-06,0.00040500000000065484,3.299999998773728e-05,0.09063400000000854,0.0009550000000047021,0.004240999999993278,2.3999999996249244e-05,0.0023620000000050823,6.100000000230921e-05,0.0025789999999972224,1.6000000002236447e-05,0.0021789999999981546,5.7999999995672624e-05,0.0025669999999990978,0.00012900000000115597,0.0002690000000029613,1.100000000064938e-05,0.00116599999999778,0.0002420000000000755,2.800000000036107e-05,2.9999999995311555e-05,5.999999999062311e-06,0.0019270000000091159,0.0015729999999933852,3.999999999848569e-05,3.000000000952241e-05,5.999999999062311e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1474,1474,1392,1474,1392,1474,1474,1474,1474,948,1233,1474,1392,1392,1228,1474,1474,1474,1474,1392,1474,1474,1392,1392,1474,1474,1474,0.16796700000000442,1e-05,0.0009900000000016007,0.00016599999999300508,0.00028100000000108594,0.004728999999997541,0.000148000000010029,0.0002589999999997872,0.002618999999995708,0.0020209999999991624,0.00044300000000419004,0.011240000000000805,0.07946599999999648,0.007529000000005226,0.0024219999999957054,0.00242099999999823,0.00010000000000331966,0.0025159999999999627,0.00037100000000123146,0.001460999999991941,4.400000000259752e-05,0.003324000000006322,0.00025199999998903877,7.300000000043383e-05,0.0002750000000020236,0.0004059999999981301,0.0032890000000094233,0.04106699999999819,4.799999999249849e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1228,1474,1310,1474,1228,1474,1064,1474,60,1474,1474,1228,1474,1228,1474,1228,60,1310,1392,60,1474,1474,1228,60,1474,1474,1392,1.004201000000009,1e-05,2.7000000002885827e-05,0.0006100000000088812,1.100000000064938e-05,0.003351999999992472,6.999999996537554e-06,0.04103900000001204,6.399999999473494e-05,5.999999999062311e-06,0.000821000000001959,0.021631999999996765,2.500000000793534e-05,6.199999999978445e-05,0.0037919999999900256,1.1999999998124622e-05,0.00186300000000017,6.0000000004833964e-05,0.0011099999999970578,0.001097000000001458,5.099999999913507e-05,0.035227000000006115,0.012902999999994336,2.6000000005410584e-05,5.899999999314787e-05,0.06707099999999855,0.8088490000000093,4.799999999249849e-05,0.004348000000007346,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1.009805,1e-05,0.0014029999999962683,3.300000000194814e-05,3.09999999927868e-05,0.0035080000000107248,3.799999998932435e-05,3.000000000952241e-05,5.000000000165983e-05,0.00027599999999949887,0.00037100000000123146,0.003322999999994636,3.5999999994373866e-05,0.04104100000000699,3.900000000101045e-05,2.8999999997836312e-05,0.022486000000000672,0.0037920000000042364,6.999999999379725e-05,0.0018659999999925958,0.002265000000008399,0.03433699999999362,0.013873000000003799,0.03718600000000549,0.01523399999999242,0.8236109999999996,0.004360000000005471,0.0004179999999962547,6.199999999978445e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1474,1474,1064,1474,1228,1474,1474,1474,982,1310,60,1474,1474,1474,1474,900,1474,1228,60,1474,1310,1474,1228,1474,1228,60,1474,0.1352370000000036,1e-05,6.700000000137152e-05,1.300000000981072e-05,4.5999999997548e-05,5.499999998903604e-05,1.100000000064938e-05,0.06037800000000004,6.500000000642103e-05,5.899999999314787e-05,1.2000000012335477e-05,5.499999998903604e-05,0.003306000000009135,0.0010460000000023228,6.8999999996322e-05,1.100000000064938e-05,5.2999999994085556e-05,4.3000000005122274e-05,0.06051599999999269,5.099999999913507e-05,0.0010310000000117725,0.0022839999999888505,1.699999999971169e-05,0.0003120000000080836,5.000000000165983e-05,0.004326999999989312,5.000000001587068e-06,0.0006710000000111904,0.0006099999999946704,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,431,1474,1474,1474,678,1296,841,1474,1474,1474,1474,1474,1474,1474,1392,1474,1177,1474,1474,1392,1474,1474,1474,1474,1474,1064,1474,1.2255989999999883,1e-05,5.39999999915608e-05,0.02623200000000736,0.0019259999999974298,0.0022749999999973625,0.03433499999999867,0.06522300000000314,0.8247609999999952,0.004716999999999416,0.00012100000000714317,0.06040000000000134,0.00010999999999228294,0.00010199999999827014,0.004381000000009294,0.00010399999999322063,0.060202000000003864,0.00034999999999740794,7.999999999697138e-05,0.0036170000000055325,0.004356999999998834,0.001120000000000232,0.007042999999995914,5.900000000735872e-05,5.000000000165983e-05,0.05261600000000044,0.0002999999999957481,0.00010600000000238197,0.07094299999999976,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2661429999999996,1e-05,5.5000000003246896e-05,0.060383999999999105,7.300000000043383e-05,5.699999999819738e-05,5.5000000003246896e-05,0.004372000000003595,5.899999999314787e-05,5.300000000829641e-05,0.03911499999999535,0.021129999999999427,0.0003169999999954598,6.100000000230921e-05,0.0033209999999996853,0.0003109999999963975,0.004345000000000709,3.2000000004472895e-05,0.001350999999999658,0.006788000000000238,5.2999999994085556e-05,4.100000001017179e-05,3.900000000101045e-05,0.052612999999993804,0.0002690000000029613,5.899999999314787e-05,5.600000000072214e-05,0.07093799999999817,0.00011100000000396903,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1310,1474,1146,1474,1228,1310,1474,1474,1474,1392,60,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,0.13169200000000103,1e-05,0.006799999999998363,3.300000000194814e-05,3.999999999848569e-05,7.000000010748408e-06,0.05260499999999979,0.00025699999999062584,6.400000000894579e-05,1.100000000064938e-05,5.699999999819738e-05,0.0031829999999928305,0.06772300000000087,0.0001239999999995689,1.5000000004761205e-05,0.00011200000000144428,6.8999999996322e-05,8.300000000360797e-05,1.0000000003174137e-05,3.499999999689862e-05,2.599999999119973e-05,1.2000000012335477e-05,5.999999999062311e-06,1.2999999995599865e-05,6.999999996537554e-06,1.1999999998124622e-05,5.000000001587068e-06,1.0000000003174137e-05,5.999999999062311e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,60,60,60,1474,1474,1474,1474,1474,736,1474,1474,1474,1474,1474,1474,1474,1474,326,60,60,1474,1228,1474,1474,1474,1392,1474,0.12964599999999393,1e-05,0.0043780000000026575,0.003264999999998963,0.003342000000003509,0.05323699999999576,1.100000000064938e-05,2.8999999997836312e-05,1.699999999971169e-05,2.7000000002885827e-05,1.6000000002236447e-05,0.0005429999999932988,1.100000000064938e-05,6.199999999978445e-05,4.400000000259752e-05,1.6000000002236447e-05,5.999999999062311e-06,1.100000000064938e-05,5.000000001587068e-06,9.999999988963282e-06,0.0019270000000091159,0.002392000000000394,0.06008899999999073,5.099999999913507e-05,5.000000001587068e-06,2.6000000005410584e-05,2.2999999998774e-05,6.399999999473494e-05,3.399999999942338e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1474,1474,1474,1474,1474,1474,1474,1474,1359,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,982,1474,1310,1392,1474,1474,1474,0.20723600000000886,1e-05,9.400000000425734e-05,0.00011000000000649379,3.999999999848569e-05,1.7999999997186933e-05,1.8999999994662176e-05,1.6000000002236447e-05,0.000552999999996473,1.5000000004761205e-05,1.100000000064938e-05,0.06425099999999873,2.7000000002885827e-05,1.699999999971169e-05,0.0004729999999995016,0.00015199999999992997,6.700000000137152e-05,1.699999999971169e-05,1.6000000002236447e-05,0.0644229999999908,6.600000000389628e-05,3.300000000194814e-05,4.400000000259752e-05,5.39999999915608e-05,3.500000001110948e-05,0.00040399999998896874,0.00019600000000252749,0.07593400000000372,0.00014000000000180535,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.20743000000000222,1e-05,7.80000000020209e-05,8.099999999444663e-05,3.399999999942338e-05,0.0004559999999997899,0.000922000000002754,0.06351100000000542,2.800000000036107e-05,2.099999998961266e-05,2.200000000129876e-05,0.0004880000000042628,8.800000000519503e-05,6.099999998809835e-05,0.0003390000000109694,0.06416999999999007,4.3000000005122274e-05,2.4999999993724487e-05,2.9000000012047167e-05,5.999999999062311e-05,4.5999999997548e-05,0.00018000000000029104,0.0005980000000107566,0.07579499999999939,8.400000000108321e-05,5.999999999062311e-05,6.600000000389628e-05,5.5000000003246896e-05,5.5000000003246896e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1228,1474,1474,1310,1474,1310,1310,60,1474,1474,1474,1474,900,1474,1474,1474,1474,1474,654,1474,1228,60,1474,1474,1064,60,1392,1474,0.14500200000000518,1e-05,5.000000001587068e-06,0.00039400000000000546,9.000000005698894e-06,0.00018899999999177908,7.000000010748408e-06,5.999999999062311e-06,0.002506999999994264,0.07338799999999424,0.00011400000001060562,1.2999999995599865e-05,6.0000000004833964e-05,5.39999999915608e-05,5.699999999819738e-05,1.0000000003174137e-05,9.900000000584441e-05,1.699999999971169e-05,5.999999999062311e-06,7.999999994012796e-06,1.100000000064938e-05,5.999999999062311e-06,0.001568000000006009,1.9999999992137418e-05,5.000000001587068e-06,9.000000005698894e-06,0.0025789999999972224,0.0627319999999969,0.0011240000000043437,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1064,1474,1228,1474,1392,60,1474,1474,1474,1474,1474,1474,60,60,1474,1310,1474,1474,1064,1474,1474,1146,1474,1474,1474,1228,1392,0.07432099999999764,1e-05,2.2999999998774e-05,1.699999999971169e-05,2.1000000003823516e-05,5.000000001587068e-06,4.6999999995023245e-05,0.0005419999999958236,0.0052349999999989905,8.499999999855845e-05,6.800000001305762e-05,4.199999999343618e-05,5.099999999913507e-05,1.0000000003174137e-05,0.000927000000004341,0.003835999999992623,0.010047999999997614,1.6000000002236447e-05,0.044796000000005165,3.999999999848569e-05,3.8000000003535206e-05,6.999999996537554e-06,3.699999999184911e-05,2.800000000036107e-05,0.00534799999999791,5.600000000072214e-05,5.300000000829641e-05,5.2999999994085556e-05,4.200000000764703e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1228,1474,1474,1064,1474,982,1474,1474,1474,1474,1310,1474,1146,1474,1474,1310,1228,0.15463300000000402,1e-05,9.900000000584441e-05,1.1999999998124622e-05,5.400000000577165e-05,2.599999999119973e-05,0.0015929999999997335,1.5000000004761205e-05,0.06639800000000662,6.499999999221018e-05,2.7000000002885827e-05,3.999999999848569e-05,5.999999999062311e-06,0.005824000000004048,7.200000000295859e-05,4.500000000007276e-05,6.299999999725969e-05,9.399999999004649e-05,0.05956199999999967,6.600000000389628e-05,6.600000000389628e-05,0.005291999999997188,7.999999999697138e-05,5.800000000988348e-05,5.2999999994085556e-05,5.2999999994085556e-05,0.014689000000004171,5.699999999819738e-05,0.000217000000006351,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.19894499999999482,1e-05,0.0024329999999963547,0.06528000000000134,3.000000000952241e-05,2.200000000129876e-05,2.1999999987087904e-05,2.1000000003823516e-05,2.9999999995311555e-05,0.005829000000005635,6.700000000137152e-05,5.600000000072214e-05,5.199999999661031e-05,5.099999999913507e-05,0.014828000000008501,0.044795999999990954,4.500000000007276e-05,3.700000000605996e-05,3.699999999184911e-05,0.005307000000001949,7.200000000295859e-05,5.5000000003246896e-05,5.2999999994085556e-05,5.300000000829641e-05,0.014765999999994506,0.00015799999999899228,3.2000000004472895e-05,3.300000000194814e-05,0.04473399999999117,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,60,1474,1474,1474,1474,60,1474,1474,1474,1064,1474,1474,60,1474,1474,1064,1474,1146,1474,1474,1474,1146,1392,1474,1474,1474,818,1474,0.12196299999999383,1e-05,0.011830000000003338,7.999999994012796e-06,3.399999999942338e-05,2.2999999998774e-05,0.002062000000009334,0.042634999999989986,3.600000000858472e-05,7.300000000043383e-05,4.6999999995023245e-05,5.5000000003246896e-05,1.100000000064938e-05,0.003632999999993558,0.0019340000000056534,2.4999999993724487e-05,0.00012300000000209366,5.5000000003246896e-05,5.2999999994085556e-05,0.01396200000000647,6.600000000389628e-05,2.099999998961266e-05,2.7000000002885827e-05,5.000000001587068e-06,0.04505799999999738,6.0000000004833964e-05,1.0000000003174137e-05,5.39999999915608e-05,5.199999999661031e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.1506040000000013,1e-05,5.900000000735872e-05,5.499999998903604e-05,0.005595000000013783,6.999999999379725e-05,5.899999999314787e-05,5.400000000577165e-05,0.013687000000004446,0.00033299999999769625,4.799999999249849e-05,2.6000000005410584e-05,2.6000000005410584e-05,0.04500799999999572,6.8999999996322e-05,5.699999999819738e-05,5.300000000829641e-05,6.299999999725969e-05,0.020030000000005543,3.8999999986799594e-05,3.100000000699765e-05,0.013694999999998458,8.700000000771979e-05,5.7999999995672624e-05,4.5999999997548e-05,0.03079599999999516,8.700000000771979e-05,7.69999999903348e-05,7.600000000707041e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,1228,1474,1474,1146,1474,1474,1474,1474,1392,1474,1228,1474,1474,1474,1474,1474,1310,1474,1474,1005,1310,1474,1392,1392,1228,1474,1474,1474,0.19556699999999694,1e-05,0.04478599999998778,7.100000000548334e-05,0.00010000000000331966,0.005607999999995172,1.1999999998124622e-05,6.0000000004833964e-05,5.400000000577165e-05,0.013679999999993697,0.00033899999999675856,4.70000000092341e-05,3.199999999026204e-05,0.044995999999997593,2.800000000036107e-05,7.300000000043383e-05,0.0001010000000007949,7.300000000043383e-05,0.020065999999999917,3.300000000194814e-05,3.000000000952241e-05,0.013739999999998531,1.1999999998124622e-05,9.899999999163356e-05,0.030584000000004608,0.00029499999999416104,0.00013200000000779255,0.02038699999999949,0.00011899999999798183,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,28,60,1474,1474,1474,1474,60,1392,1474,1474,1228,1474,1310,60,1474,1474,1474,1474,1146,1474,1474,1474,982,1474,1228,60,1474,1474,1392,0.1294030000000106,1e-05,0.01904900000000964,1.3999999993075107e-05,4.200000000764703e-05,3.199999999026204e-05,0.0006910000000033278,0.012568999999999164,0.00041500000000382897,0.00015100000000245473,1.100000000064938e-05,4.5999999997548e-05,3.699999999184911e-05,0.0008499999999997954,0.029885000000007267,7.80000000020209e-05,7.69999999903348e-05,1.0000000003174137e-05,7.600000000707041e-05,0.02034999999999343,8.900000000267028e-05,1.1999999998124622e-05,5.5000000003246896e-05,4.299999999091142e-05,5.200000001082117e-05,0.0022099999999909414,0.011870000000001824,7.80000000020209e-05,0.030585999999999558,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,28,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,1.843435999999997,1e-05,0.02856599999999787,0.03637600000000418,0.08000199999999325,0.8775880000000029,0.06310600000000477,0.007682000000002631,0.06368599999998992,0.0732670000000013,0.0031929999999960046,0.0034500000000008413,0.055672000000001276,0.0027180000000015525,0.06317500000000109,0.07545100000000105,0.0026859999999970796,0.0646330000000006,0.00639900000000182,0.003051999999996724,0.06431100000000356,0.014030000000005316,0.04636299999999949,0.06251100000000065,0.019922999999991475,0.013995000000008417,0.053072999999997705,0.04504199999999514,0.013351999999997588,MAIL_gate_POP_filetransfer.pcap
